id,label
1231,0
1232,1
1233,0
1234,1
1235,1
1236,1
1237,1
1238,0
1239,0
1240,1
1241,0
1242,0
1243,0
1244,0
1245,0
1246,0
1247,1
1248,0
1249,0
1250,1
1251,1
1252,0
1253,1
1254,0
1255,0
1256,1
1257,1
1258,1
1259,1
1260,1
1261,1
1262,0
1263,1
1264,0
1265,0
1266,0
1267,1
1268,1
1269,1
1270,1
1271,0
1272,1
1273,1
1274,1
1275,0
1276,1
1277,1
1278,1
1279,1
1280,1
1281,1
1282,0
1283,1
1284,0
1285,0
1286,0
1287,1
1288,0
1289,1
1290,0
1291,0
1292,1
1293,0
1294,0
1295,1
1296,0
1297,0
1298,0
1299,1
1300,0
1301,0
1302,1
1303,1
1304,0
1305,1
1306,0
1307,1
1308,0
1309,0
1310,0
1311,0
1312,1
1313,1
1314,1
1315,1
1316,1
1317,1
1318,0
1319,1
1320,1
1321,1
1322,1
1323,1
1324,1
1325,1
1326,1
1327,1
1328,1
1329,1
1330,0
1331,1
1332,1
1333,0
1334,0
1335,1
1336,1
1337,1
1338,1
1339,0
1340,1
1341,0
1342,0
1343,1
1344,1
1345,0
1346,1
1347,1
1348,1
1349,0
1350,1
1351,1
1352,0
1353,0
1354,1
1355,0
1356,1
1357,1
1358,0
1359,0
1360,1
1361,1
1362,1
1363,1
1364,1
1365,0
1366,0
1367,0
1368,1
1369,1
1370,0
1371,0
1372,0
1373,1
1374,1
1375,1
1376,1
1377,1
1378,1
1379,0
1380,0
1381,1
1382,1
1383,1
1384,1
1385,0
1386,1
1387,1
1388,1
1389,1
1390,1
1391,1
1392,0
1393,1
1394,1
1395,1
1396,0
1397,1
1398,1
1399,0
1400,0
1401,1
1402,1
1403,1
1404,1
1405,0
1406,1
1407,1
1408,1
1409,1
1410,0
1411,1
1412,1
1413,1
1414,1
1415,1
1416,0
1417,1
1418,1
1419,1
1420,1
1421,1
1422,1
1423,1
1424,1
1425,1
1426,1
1427,0
1428,1
1429,0
1430,1
1431,0
1432,0
1433,0
1434,1
1435,0
1436,1
1437,1
1438,1
1439,0
1440,1
1441,0
1442,0
1443,1
1444,1
1445,0
1446,1
1447,1
1448,0
1449,0
1450,1
1451,1
1452,1
1453,0
1454,0
1455,1
1456,1
1457,0
1458,1
1459,1
1460,1
1461,1
1462,1
1463,1
1464,1
1465,1
1466,1
1467,1
1468,1
1469,0
1470,0
1471,1
1472,1
1473,1
1474,1
1475,1
1476,1
1477,1
1478,1
1479,0
1480,1
1481,1
1482,0
1483,0
1484,0
1485,0
1486,1
1487,0
1488,0
1489,0
1490,1
1491,1
1492,1
1493,0
1494,1
1495,0
1496,1
1497,0
1498,0
1499,0
1500,0
1501,0
1502,1
1503,0
1504,0
1505,1
1506,1
1507,1
1508,1
1509,1
1510,1
1511,1
1512,1
1513,0
1514,1
1515,0
1516,0
1517,0
1518,0
1519,0
1520,0
1521,1
1522,1
1523,1
1524,1
1525,1
1526,0
1527,0
1528,1
1529,1
1530,1
1531,0
1532,0
1533,1
1534,1
1535,1
1536,0
1537,1
1538,1
1539,1
1540,0
1541,1
1542,1
1543,0
1544,0
1545,0
1546,0
1547,0
1548,1
1549,1
1550,1
1551,1
1552,1
1553,1
1554,1
1555,1
1556,0
1557,1
1558,1
1559,1
1560,1
1561,0
1562,0
1563,1
1564,1
1565,1
1566,1
1567,0
1568,1
1569,1
1570,1
1571,1
1572,0
1573,1
1574,1
1575,1
1576,1
1577,0
1578,1
1579,0
1580,0
1581,0
1582,0
1583,0
1584,0
1585,1
1586,1
1587,1
1588,0
1589,0
1590,1
1591,0
1592,1
1593,1
1594,0
1595,1
1596,1
1597,0
1598,1
1599,0
1600,0
1601,0
1602,0
1603,0
1604,1
1605,0
1606,1
1607,0
1608,1
1609,1
1610,1
1611,1
1612,1
1613,0
1614,0
1615,0
1616,1
1617,1
1618,1
1619,0
1620,1
1621,0
1622,1
1623,0
1624,1
1625,1
1626,0
1627,0
1628,0
1629,1
1630,1
1631,1
1632,1
1633,0
1634,1
1635,1
1636,0
1637,0
1638,1
1639,0
1640,0
1641,0
1642,1
1643,1
1644,1
1645,1
1646,0
1647,1
1648,1
1649,0
1650,0
1651,0
1652,1
1653,1
1654,0
1655,0
1656,1
1657,1
1658,0
1659,0
1660,1
1661,0
1662,0
1663,0
1664,0
1665,1
1666,1
1667,0
1668,0
1669,1
1670,0
1671,0
1672,0
1673,0
1674,1
1675,0
1676,0
1677,1
1678,1
1679,1
1680,0
1681,1
1682,0
1683,0
1684,1
1685,0
1686,1
1687,1
1688,1
1689,1
1690,1
1691,1
1692,1
1693,0
1694,1
1695,1
1696,0
1697,0
1698,1
1699,1
1700,1
1701,0
1702,0
1703,1
1704,1
1705,1
1706,0
1707,0
1708,1
1709,1
1710,1
1711,1
1712,1
1713,1
1714,0
1715,1
1716,1
1717,1
1718,0
1719,0
1720,1
1721,0
1722,1
1723,1
1724,1
1725,1
1726,1
1727,1
1728,1
1729,1
1730,1
1731,0
1732,0
1733,1
1734,0
1735,1
1736,0
1737,0
1738,0
1739,0
1740,0
1741,1
1742,1
1743,0
1744,0
1745,1
1746,0
1747,1
1748,0
1749,1
1750,0
1751,1
1752,1
1753,1
1754,0
1755,1
1756,1
1757,1
1758,1
1759,1
1760,0
1761,1
1762,0
1763,0
1764,1
1765,0
1766,0
1767,1
1768,0
1769,1
1770,1
1771,1
1772,1
1773,1
1774,0
1775,0
1776,1
1777,0
1778,0
1779,0
1780,0
1781,0
1782,1
1783,0
1784,0
1785,1
1786,0
1787,1
1788,0
1789,1
1790,1
1791,0
1792,1
1793,1
1794,1
1795,1
1796,1
1797,0
1798,1
1799,0
1800,0
1801,1
1802,0
1803,0
1804,1
1805,0
1806,1
1807,0
1808,1
1809,0
1810,1
1811,0
1812,0
1813,0
1814,1
1815,1
1816,0
1817,0
1818,1
1819,1
1820,0
1821,1
1822,1
1823,1
1824,1
1825,1
1826,0
1827,1
1828,1
1829,0
1830,1
1831,0
1832,1
1833,1
1834,1
1835,1
1836,0
1837,0
1838,1
1839,0
1840,1
1841,1
1842,1
1843,0
1844,1
1845,0
1846,0
1847,0
1848,0
1849,0
1850,1
1851,0
1852,0
1853,0
1854,1
1855,0
1856,1
1857,0
1858,1
1859,1
1860,1
1861,0
1862,1
1863,1
1864,0
1865,0
1866,1
1867,0
1868,0
1869,1
1870,0
1871,1
1872,0
1873,1
1874,0
1875,1
1876,0
1877,1
1878,1
1879,1
1880,1
1881,1
1882,1
1883,0
1884,0
1885,0
1886,1
1887,0
1888,1
1889,1
1890,1
1891,1
1892,0
1893,1
1894,1
1895,1
1896,0
1897,1
1898,1
1899,1
1900,0
1901,0
1902,1
1903,1
1904,0
1905,0
1906,1
1907,1
1908,1
1909,1
1910,0
1911,0
1912,1
1913,1
1914,1
1915,1
1916,1
1917,1
1918,1
1919,1
1920,0
1921,1
1922,1
1923,1
1924,1
1925,1
1926,1
1927,0
1928,1
1929,0
1930,0
1931,0
1932,0
1933,1
1934,0
1935,1
1936,1
1937,1
1938,0
1939,0
1940,0
1941,0
1942,1
1943,0
1944,0
1945,1
1946,0
1947,1
1948,1
1949,1
1950,1
1951,0
1952,1
1953,1
1954,1
1955,1
1956,1
1957,0
1958,0
1959,1
1960,1
1961,1
1962,1
1963,0
1964,0
1965,1
1966,0
1967,1
1968,0
1969,0
1970,0
1971,0
1972,1
1973,1
1974,1
1975,1
1976,1
1977,0
1978,1
1979,0
1980,0
1981,1
1982,0
1983,1
1984,0
1985,1
1986,1
1987,0
1988,0
1989,1
1990,1
1991,0
1992,0
1993,0
1994,1
1995,1
1996,1
1997,0
1998,1
1999,1
2000,0
2001,1
2002,0
2003,1
2004,1
2005,1
2006,0
2007,1
2008,1
2009,0
2010,1
2011,1
2012,1
2013,0
2014,1
2015,1
2016,1
2017,1
2018,0
2019,1
2020,0
2021,0
2022,1
2023,1
2024,0
2025,1
2026,1
2027,0
2028,1
2029,0
2030,0
2031,1
2032,1
2033,1
2034,1
2035,1
2036,1
2037,1
2038,0
2039,0
2040,0
2041,0
2042,0
2043,1
2044,1
2045,0
2046,1
2047,0
2048,1
2049,1
2050,0
2051,0
2052,0
2053,1
2054,1
2055,0
2056,1
2057,0
2058,0
2059,0
2060,0
2061,1
2062,1
2063,0
2064,0
2065,0
2066,1
2067,1
2068,1
2069,1
2070,0
2071,1
2072,0
2073,1
2074,1
2075,0
2076,0
2077,1
2078,0
2079,1
2080,0
2081,0
2082,0
2083,1
2084,0
2085,0
2086,0
2087,0
2088,0
2089,1
2090,0
2091,1
2092,0
2093,0
2094,0
2095,1
2096,1
2097,1
2098,1
2099,1
2100,0
2101,0
2102,0
2103,0
2104,0
2105,0
2106,1
2107,0
2108,1
2109,1
2110,1
2111,0
2112,1
2113,1
2114,0
2115,1
2116,0
2117,1
2118,1
2119,0
2120,0
2121,1
2122,0
2123,1
2124,1
2125,0
2126,1
2127,1
2128,0
2129,1
2130,0
2131,1
2132,0
2133,0
2134,1
2135,0
2136,1
2137,0
2138,1
2139,0
2140,0
2141,1
2142,0
2143,0
2144,0
2145,1
2146,1
2147,0
2148,1
2149,1
2150,1
2151,0
2152,0
2153,1
2154,1
2155,0
2156,1
2157,1
2158,1
2159,1
2160,1
2161,1
2162,0
2163,1
2164,1
2165,1
2166,1
2167,0
2168,0
2169,1
2170,1
2171,0
2172,1
2173,1
2174,0
2175,0
2176,0
2177,0
2178,0
2179,0
2180,0
2181,1
2182,1
2183,0
2184,0
2185,0
2186,0
2187,1
2188,0
2189,0
2190,0
2191,0
2192,0
2193,1
2194,0
2195,0
2196,1
2197,1
2198,0
2199,1
2200,1
2201,0
2202,1
2203,1
2204,0
2205,1
2206,0
2207,1
2208,1
2209,1
2210,0
2211,1
2212,1
2213,0
2214,0
2215,1
2216,0
2217,1
2218,0
2219,0
2220,0
2221,1
2222,0
2223,1
2224,0
2225,1
2226,1
2227,1
2228,1
2229,1
2230,0
2231,0
2232,1
2233,1
2234,0
2235,1
2236,0
2237,1
2238,1
2239,1
2240,1
2241,0
2242,0
2243,1
2244,0
2245,1
2246,1
2247,0
2248,0
2249,1
2250,0
2251,1
2252,0
2253,1
2254,1
2255,0
2256,1
2257,1
2258,1
2259,0
2260,1
2261,0
2262,1
2263,1
2264,0
2265,0
2266,0
2267,1
2268,1
2269,1
2270,1
2271,0
2272,1
2273,0
2274,0
2275,0
2276,0
2277,1
2278,1
2279,1
2280,1
2281,1
2282,1
2283,0
2284,0
2285,0
2286,1
2287,0
2288,1
2289,0
2290,1
2291,1
2292,0
2293,0
2294,1
2295,1
2296,1
2297,1
2298,1
2299,1
2300,0
2301,0
2302,0
2303,0
2304,1
2305,1
2306,0
2307,0
2308,1
2309,1
2310,0
2311,1
2312,1
2313,1
2314,1
2315,1
2316,0
2317,1
2318,1
2319,0
2320,0
2321,0
2322,0
2323,1
2324,1
2325,1
2326,1
2327,1
2328,1
2329,0
2330,1
2331,1
2332,1
2333,1
2334,1
2335,1
2336,1
2337,0
2338,0
2339,1
2340,1
2341,0
2342,0
2343,1
2344,1
2345,1
2346,1
2347,0
2348,1
2349,1
2350,1
2351,0
2352,1
2353,1
2354,0
2355,0
2356,1
2357,0
2358,1
2359,1
2360,1
2361,0
2362,1
2363,0
2364,1
2365,1
2366,0
2367,1
2368,1
2369,1
2370,1
2371,0
2372,1
2373,1
2374,1
2375,0
2376,0
2377,0
2378,0
2379,1
2380,0
2381,0
2382,1
2383,1
2384,1
2385,1
2386,0
2387,0
2388,0
2389,0
2390,1
2391,1
2392,0
2393,1
2394,0
2395,1
2396,1
2397,1
2398,1
2399,1
2400,1
2401,1
2402,1
2403,0
2404,0
2405,1
2406,1
2407,1
2408,0
2409,1
2410,1
2411,1
2412,0
2413,1
2414,1
2415,1
2416,1
2417,1
2418,1
2419,1
2420,1
2421,0
2422,0
2423,0
2424,1
2425,1
2426,1
2427,1
2428,0
2429,0
2430,1
2431,0
2432,0
2433,0
2434,1
2435,1
2436,0
2437,0
2438,0
2439,1
2440,0
2441,0
2442,0
2443,0
2444,1
2445,0
2446,0
2447,1
2448,1
2449,1
2450,0
2451,1
2452,1
2453,1
2454,0
2455,1
2456,0
2457,1
2458,1
2459,1
2460,0
2461,1
2462,1
2463,1
2464,1
2465,1
2466,1
2467,0
2468,1
2469,1
2470,1
2471,1
2472,1
2473,0
2474,1
2475,0
2476,1
2477,1
2478,1
2479,1
2480,0
2481,1
2482,1
2483,1
2484,1
2485,1
2486,1
2487,1
2488,0
2489,1
2490,1
2491,0
2492,1
2493,1
2494,1
2495,1
2496,0
2497,0
2498,1
2499,1
2500,1
2501,1
2502,1
2503,0
2504,1
2505,0
2506,0
2507,1
2508,0
2509,0
2510,1
2511,0
2512,0
2513,0
2514,1
2515,1
2516,1
2517,0
2518,1
2519,1
2520,0
2521,0
2522,0
2523,1
2524,1
2525,1
2526,1
2527,1
2528,0
2529,0
2530,1
2531,0
2532,0
2533,1
2534,1
2535,0
2536,0
2537,1
2538,0
2539,1
2540,0
2541,1
2542,0
2543,0
2544,0
2545,0
2546,1
2547,0
2548,1
2549,1
2550,0
2551,0
2552,0
2553,1
2554,1
2555,0
2556,0
2557,1
2558,0
2559,0
2560,1
2561,1
2562,1
2563,0
2564,1
2565,0
2566,1
2567,1
2568,1
2569,1
2570,1
2571,0
2572,0
2573,1
2574,0
2575,0
2576,1
2577,0
2578,0
2579,1
2580,1
2581,1
2582,1
2583,1
2584,1
2585,0
2586,0
2587,0
2588,1
2589,1
2590,1
2591,0
2592,1
2593,1
2594,1
2595,1
2596,1
2597,0
2598,1
2599,0
2600,1
2601,1
2602,1
2603,1
2604,1
2605,1
2606,1
2607,1
2608,1
2609,0
2610,0
2611,1
2612,0
2613,0
2614,0
2615,0
2616,0
2617,1
2618,1
2619,1
2620,1
2621,1
2622,0
2623,1
2624,1
2625,0
2626,0
2627,1
2628,1
2629,0
2630,0
2631,1
2632,1
2633,1
2634,1
2635,1
2636,1
2637,1
2638,1
2639,1
2640,0
2641,0
2642,0
2643,1
2644,0
2645,1
2646,0
2647,1
2648,1
2649,0
2650,0
2651,1
2652,1
2653,1
2654,0
2655,1
2656,1
2657,1
2658,1
2659,1
2660,1
2661,0
2662,1
2663,1
2664,1
2665,0
2666,0
2667,1
2668,0
2669,1
2670,1
2671,0
2672,0
2673,0
2674,0
2675,1
2676,1
2677,0
2678,0
2679,1
2680,1
2681,1
2682,1
2683,0
2684,1
2685,1
2686,0
2687,1
2688,1
2689,1
2690,1
2691,1
2692,0
2693,1
2694,0
2695,0
2696,0
2697,0
2698,0
2699,0
2700,1
2701,1
2702,0
2703,0
2704,1
2705,0
2706,0
2707,0
2708,1
2709,1
2710,1
2711,1
2712,1
2713,1
2714,1
2715,1
2716,0
2717,1
2718,1
2719,1
2720,1
2721,1
2722,1
2723,0
2724,1
2725,0
2726,1
2727,0
2728,1
2729,0
2730,1
2731,1
2732,1
2733,1
2734,0
2735,1
2736,1
2737,1
2738,1
2739,0
2740,1
2741,0
2742,1
2743,1
2744,0
2745,1
2746,1
2747,1
2748,0
2749,1
2750,0
2751,1
2752,0
2753,1
2754,1
2755,1
2756,1
2757,0
2758,0
2759,0
2760,1
2761,1
2762,1
2763,1
2764,0
2765,1
2766,0
2767,1
2768,1
2769,0
2770,1
2771,1
2772,0
2773,0
2774,1
2775,1
2776,1
2777,1
2778,1
2779,1
2780,1
2781,1
2782,1
2783,1
2784,1
2785,1
2786,0
2787,1
2788,0
2789,1
2790,0
2791,1
2792,1
2793,1
2794,1
2795,0
2796,0
2797,1
2798,0
2799,1
2800,1
2801,0
2802,0
2803,1
2804,1
2805,0
2806,1
2807,1
2808,1
2809,0
2810,1
2811,1
2812,0
2813,1
2814,0
2815,0
2816,1
2817,1
2818,0
2819,1
2820,1
2821,1
2822,1
2823,0
2824,1
2825,0
2826,1
2827,1
2828,1
2829,0
2830,1
2831,0
2832,1
2833,0
2834,1
2835,0
2836,1
2837,0
2838,0
2839,1
2840,1
2841,0
2842,0
2843,1
2844,1
2845,0
2846,0
2847,1
2848,1
2849,1
2850,1
2851,0
2852,0
2853,1
2854,1
2855,1
2856,0
2857,1
2858,1
2859,1
2860,1
2861,1
2862,1
2863,1
2864,1
2865,1
2866,1
2867,1
2868,0
2869,0
2870,0
2871,1
2872,1
2873,0
2874,0
2875,1
2876,1
2877,1
2878,1
2879,0
2880,0
2881,1
2882,1
2883,1
2884,0
2885,0
2886,0
2887,1
2888,1
2889,0
2890,0
2891,1
2892,0
2893,0
2894,0
2895,1
2896,1
2897,0
2898,1
2899,0
2900,0
2901,0
2902,1
2903,0
2904,0
2905,1
2906,1
2907,1
2908,1
2909,0
2910,1
2911,0
2912,0
2913,0
2914,0
2915,1
2916,1
2917,1
2918,1
2919,1
2920,1
2921,1
2922,1
2923,1
2924,1
2925,0
2926,1
2927,0
2928,0
2929,1
2930,1
2931,1
2932,0
2933,1
2934,1
2935,0
2936,0
2937,1
2938,0
2939,1
2940,1
2941,1
2942,0
2943,0
2944,0
2945,0
2946,0
2947,1
2948,0
2949,1
2950,1
2951,0
2952,0
2953,1
2954,0
2955,1
2956,0
2957,1
2958,1
2959,0
2960,0
2961,0
2962,1
2963,1
2964,1
2965,0
2966,0
2967,1
2968,0
2969,1
2970,0
2971,0
2972,1
2973,1
2974,1
2975,1
2976,1
2977,1
2978,1
2979,1
2980,1
2981,1
2982,1
2983,1
2984,0
2985,0
2986,0
2987,0
2988,1
2989,1
2990,1
2991,1
2992,0
2993,1
2994,1
2995,0
2996,0
2997,1
