id,label
1061,0
1062,1
1063,0
1064,1
1065,1
1066,0
1067,1
1068,1
1069,1
1070,1
1071,1
1072,1
1073,0
1074,0
1075,0
1076,0
1077,0
1078,1
1079,1
1080,0
1081,0
1082,1
1083,0
1084,1
1085,1
1086,1
1087,1
1088,0
1089,1
1090,1
1091,1
1092,0
1093,0
1094,1
1095,0
1096,0
1097,0
1098,1
1099,1
1100,1
1101,0
1102,1
1103,1
1104,0
1105,1
1106,0
1107,0
1108,0
1109,1
1110,1
1111,0
1112,0
1113,0
1114,0
1115,0
1116,0
1117,1
1118,1
1119,1
1120,1
1121,0
1122,0
1123,1
1124,0
1125,0
1126,0
1127,0
1128,1
1129,0
1130,1
1131,0
1132,0
1133,1
1134,1
1135,0
1136,1
1137,1
1138,0
1139,1
1140,0
1141,0
1142,1
1143,0
1144,0
1145,0
1146,1
1147,0
1148,1
1149,1
1150,0
1151,0
1152,0
1153,0
1154,0
1155,1
1156,1
1157,1
1158,1
1159,1
1160,1
1161,0
1162,0
1163,0
1164,1
1165,0
1166,0
1167,0
1168,1
1169,1
1170,1
1171,1
1172,1
1173,1
1174,1
1175,0
1176,0
1177,0
1178,0
1179,1
1180,0
1181,0
1182,1
1183,0
1184,0
1185,0
1186,1
1187,1
1188,0
1189,1
1190,0
1191,1
1192,0
1193,0
1194,0
1195,0
1196,1
1197,0
1198,0
1199,1
1200,0
1201,1
1202,1
1203,0
1204,1
1205,0
1206,0
1207,0
1208,1
1209,0
1210,0
1211,0
1212,0
1213,1
1214,1
1215,0
1216,1
1217,1
1218,0
1219,0
1220,0
1221,0
1222,0
1223,1
1224,0
1225,1
1226,1
1227,1
1228,1
1229,0
1230,1
1231,1
1232,0
1233,1
1234,0
1235,0
1236,0
1237,1
1238,0
1239,1
1240,1
1241,1
1242,1
1243,0
1244,0
1245,0
1246,1
1247,0
1248,1
1249,0
1250,0
1251,1
1252,0
1253,0
1254,0
1255,0
1256,1
1257,1
1258,0
1259,1
1260,1
1261,0
1262,1
1263,1
1264,1
1265,1
1266,0
1267,1
1268,0
1269,1
1270,1
1271,0
1272,1
1273,0
1274,1
1275,1
1276,1
1277,1
1278,1
1279,1
1280,0
1281,0
1282,1
1283,1
1284,1
1285,0
1286,1
1287,0
1288,0
1289,1
1290,1
1291,0
1292,1
1293,0
1294,1
1295,1
1296,1
1297,1
1298,0
1299,1
1300,1
1301,1
1302,0
1303,0
1304,0
1305,0
1306,1
1307,1
1308,1
1309,0
1310,1
1311,0
1312,0
1313,1
1314,0
1315,0
1316,1
1317,0
1318,1
1319,1
1320,0
1321,1
1322,0
1323,0
1324,0
1325,0
1326,1
1327,0
1328,0
1329,0
1330,1
1331,0
1332,1
1333,1
1334,1
1335,0
1336,1
1337,1
1338,1
1339,1
1340,1
1341,1
1342,1
1343,1
1344,1
1345,0
1346,1
1347,1
1348,1
1349,0
1350,1
1351,0
1352,1
1353,0
1354,1
1355,0
1356,0
1357,1
1358,0
1359,0
1360,1
1361,1
1362,0
1363,0
1364,0
1365,1
1366,0
1367,0
1368,0
1369,1
1370,1
1371,0
1372,1
1373,1
1374,0
1375,1
1376,0
1377,1
1378,0
1379,1
1380,1
1381,0
1382,0
1383,1
1384,1
1385,1
1386,0
1387,1
1388,0
1389,1
1390,0
1391,1
1392,0
1393,0
1394,1
1395,1
1396,0
1397,0
1398,1
1399,0
1400,1
1401,1
1402,0
1403,0
1404,0
1405,0
1406,0
1407,1
1408,1
1409,1
1410,1
1411,0
1412,0
1413,1
1414,1
1415,0
1416,0
1417,0
1418,0
1419,0
1420,0
1421,1
1422,0
1423,0
1424,0
1425,0
1426,0
1427,1
1428,1
1429,0
1430,1
1431,1
1432,1
1433,1
1434,0
1435,1
1436,1
1437,0
1438,0
1439,1
1440,0
1441,0
1442,0
1443,0
1444,1
1445,0
1446,1
1447,0
1448,0
1449,0
1450,0
1451,1
1452,1
1453,1
1454,1
1455,0
1456,0
1457,0
1458,1
1459,1
1460,0
1461,0
1462,1
1463,0
1464,0
1465,1
1466,0
1467,0
1468,0
1469,0
1470,1
1471,1
1472,1
1473,0
1474,0
1475,1
1476,0
1477,1
1478,1
1479,0
1480,1
1481,1
1482,1
1483,1
1484,1
1485,0
1486,1
1487,0
1488,1
1489,1
1490,0
1491,1
1492,1
1493,0
1494,0
1495,1
1496,1
1497,1
1498,0
1499,0
1500,1
1501,0
1502,1
1503,1
1504,1
1505,0
1506,0
1507,0
1508,0
1509,0
1510,1
1511,1
1512,1
1513,1
1514,0
1515,0
1516,1
1517,0
1518,1
1519,1
1520,0
1521,0
1522,1
1523,0
1524,0
1525,1
1526,1
1527,1
1528,1
1529,1
1530,1
1531,1
1532,1
1533,1
1534,1
1535,0
1536,1
1537,0
1538,0
1539,1
1540,0
1541,0
1542,0
1543,1
1544,0
1545,0
1546,1
1547,1
1548,0
1549,0
1550,1
1551,0
1552,1
1553,1
1554,1
1555,1
1556,1
1557,0
1558,1
1559,1
1560,1
1561,1
1562,0
1563,0
1564,1
1565,0
1566,0
1567,1
1568,1
1569,0
1570,1
1571,1
1572,1
1573,1
1574,0
1575,0
1576,1
1577,1
1578,1
1579,0
1580,0
1581,0
1582,1
1583,0
1584,1
1585,0
1586,1
1587,0
1588,1
1589,0
1590,0
1591,1
1592,0
1593,0
1594,1
1595,0
1596,1
1597,1
1598,0
1599,0
1600,0
1601,0
1602,1
1603,0
1604,1
1605,0
1606,1
1607,0
1608,0
1609,1
1610,1
1611,0
1612,1
1613,0
1614,1
1615,0
1616,1
1617,0
1618,1
1619,0
1620,1
1621,1
1622,0
1623,1
1624,1
1625,0
1626,1
1627,1
1628,0
1629,0
1630,0
1631,1
1632,0
1633,0
1634,1
1635,1
1636,1
1637,1
1638,0
1639,1
1640,1
1641,1
1642,1
1643,1
1644,1
1645,1
1646,0
1647,0
1648,0
1649,0
1650,1
1651,0
1652,0
1653,1
1654,1
1655,1
1656,1
1657,0
1658,0
1659,1
1660,0
1661,1
1662,1
1663,1
1664,0
1665,1
1666,0
1667,1
1668,0
1669,1
1670,1
1671,1
1672,0
1673,0
1674,1
1675,1
1676,1
1677,1
1678,1
1679,0
1680,0
1681,0
1682,1
1683,1
1684,1
1685,1
1686,1
1687,1
1688,0
1689,0
1690,1
1691,0
1692,0
1693,1
1694,1
1695,0
1696,0
1697,1
1698,1
1699,0
1700,1
1701,0
1702,0
1703,1
1704,0
1705,0
1706,1
1707,0
1708,1
1709,1
1710,1
1711,1
1712,1
1713,1
1714,1
1715,0
1716,0
1717,1
1718,1
1719,1
1720,0
1721,1
1722,1
1723,0
1724,0
1725,1
1726,1
1727,1
1728,0
1729,0
1730,1
1731,1
1732,0
1733,1
1734,1
1735,1
1736,0
1737,1
1738,0
1739,1
1740,0
1741,0
1742,1
1743,0
1744,0
1745,1
1746,0
1747,0
1748,0
1749,1
1750,1
1751,1
1752,0
1753,0
1754,1
1755,1
1756,0
1757,0
1758,0
1759,1
1760,1
1761,1
1762,1
1763,1
1764,0
1765,1
1766,0
1767,0
1768,1
1769,1
1770,0
1771,0
1772,1
1773,1
1774,0
1775,0
1776,1
1777,1
1778,1
1779,1
1780,1
1781,0
1782,1
1783,1
1784,1
1785,1
1786,1
1787,0
1788,0
1789,0
1790,1
1791,1
1792,1
1793,1
1794,1
1795,1
1796,1
1797,1
1798,0
1799,1
1800,1
1801,1
1802,1
1803,1
1804,0
1805,0
1806,1
1807,1
1808,1
1809,1
1810,0
1811,0
1812,0
1813,0
1814,0
1815,1
1816,1
1817,1
1818,0
1819,1
1820,0
1821,0
1822,1
1823,1
1824,0
1825,1
1826,0
1827,0
1828,1
1829,0
1830,0
1831,1
1832,1
1833,1
1834,1
1835,0
1836,1
1837,0
1838,1
1839,0
1840,1
1841,0
1842,0
1843,0
1844,0
1845,0
1846,0
1847,0
1848,0
1849,0
1850,0
1851,0
1852,0
1853,0
1854,1
1855,0
1856,1
1857,1
1858,0
1859,0
1860,1
1861,1
1862,1
1863,0
1864,1
1865,1
1866,0
1867,0
1868,1
1869,0
1870,1
1871,0
1872,0
1873,1
1874,0
1875,0
1876,0
1877,1
1878,0
1879,1
1880,0
1881,0
1882,0
1883,0
1884,1
1885,1
1886,0
1887,0
1888,0
1889,0
1890,0
1891,1
1892,0
1893,0
1894,0
1895,0
1896,1
1897,0
1898,0
1899,1
1900,0
1901,1
1902,0
1903,0
1904,1
1905,0
1906,1
1907,0
1908,1
1909,0
1910,0
1911,1
1912,0
1913,0
1914,1
1915,1
1916,1
1917,1
1918,0
1919,1
1920,0
1921,0
1922,1
1923,1
1924,1
1925,1
1926,1
1927,1
1928,1
1929,1
1930,0
1931,1
1932,0
1933,1
1934,0
1935,0
1936,0
1937,0
1938,1
1939,0
1940,1
1941,1
1942,1
1943,0
1944,0
1945,0
1946,1
1947,0
1948,0
1949,0
1950,0
1951,1
1952,1
1953,0
1954,1
1955,0
1956,1
1957,1
1958,0
1959,0
1960,0
1961,0
1962,1
1963,0
1964,1
1965,1
1966,1
1967,0
1968,0
1969,1
1970,1
1971,1
1972,1
1973,1
1974,1
1975,0
1976,0
1977,1
1978,1
1979,0
1980,1
1981,0
1982,0
1983,0
1984,1
1985,0
1986,0
1987,0
1988,0
1989,0
1990,1
1991,1
1992,0
1993,1
1994,0
1995,0
1996,0
1997,0
1998,0
1999,1
2000,0
2001,0
2002,0
2003,0
2004,1
2005,1
2006,0
2007,1
2008,0
2009,0
2010,0
2011,0
2012,1
2013,0
2014,0
2015,1
2016,0
2017,0
2018,0
2019,0
2020,0
2021,0
2022,1
2023,1
2024,1
2025,0
2026,0
2027,0
2028,1
2029,1
2030,1
2031,1
2032,0
2033,0
2034,0
2035,0
2036,0
2037,0
2038,1
2039,0
2040,1
2041,0
2042,0
2043,0
2044,0
2045,0
2046,0
2047,1
2048,1
2049,0
2050,0
2051,0
2052,0
2053,0
2054,1
2055,0
2056,0
2057,0
2058,1
2059,0
2060,0
2061,1
2062,0
2063,0
2064,1
2065,0
2066,0
2067,0
2068,1
2069,0
2070,0
2071,0
2072,0
2073,0
2074,1
2075,1
2076,0
2077,1
2078,0
2079,1
2080,1
2081,0
2082,1
2083,0
2084,0
2085,1
2086,0
2087,1
2088,0
2089,1
2090,0
2091,0
2092,1
2093,0
2094,0
2095,1
2096,0
2097,0
2098,0
2099,1
2100,0
2101,0
2102,1
2103,0
2104,0
2105,1
2106,0
2107,1
2108,0
2109,1
2110,0
2111,1
2112,1
2113,1
2114,0
2115,1
2116,0
2117,1
2118,1
2119,0
2120,0
2121,1
2122,0
2123,0
2124,1
2125,1
2126,1
2127,1
2128,0
2129,1
2130,1
2131,0
2132,1
2133,0
2134,0
2135,0
2136,1
2137,1
2138,1
2139,1
2140,1
2141,1
2142,1
2143,1
2144,1
2145,1
2146,1
2147,0
2148,0
2149,1
2150,0
2151,0
2152,1
2153,0
2154,1
2155,1
2156,1
2157,1
2158,0
2159,1
2160,1
2161,0
2162,1
2163,0
2164,0
2165,0
2166,0
2167,1
2168,1
2169,0
2170,1
2171,0
2172,0
2173,0
2174,0
2175,1
2176,0
2177,0
2178,1
2179,1
2180,0
2181,1
2182,1
2183,0
2184,0
2185,0
2186,1
2187,0
2188,0
2189,0
2190,0
2191,0
2192,1
2193,0
2194,0
2195,1
2196,0
2197,0
2198,0
2199,1
2200,0
2201,0
2202,1
2203,1
2204,0
2205,1
2206,0
2207,1
2208,0
2209,1
2210,1
2211,1
2212,0
2213,1
2214,0
2215,0
2216,1
2217,1
2218,0
2219,1
2220,1
2221,0
2222,0
2223,0
2224,0
2225,0
2226,1
2227,0
2228,0
2229,0
2230,1
2231,1
2232,0
2233,0
2234,0
2235,0
2236,1
2237,1
2238,1
2239,1
2240,0
2241,0
2242,1
2243,0
2244,1
2245,0
2246,1
2247,0
2248,0
2249,1
2250,0
2251,1
2252,0
2253,0
2254,1
2255,1
2256,0
2257,1
2258,1
2259,1
2260,0
2261,1
2262,0
2263,1
2264,1
2265,1
2266,1
2267,0
2268,0
2269,1
2270,1
2271,0
2272,0
2273,0
2274,0
2275,0
2276,1
2277,0
2278,1
2279,1
2280,0
2281,0
2282,1
2283,0
2284,1
2285,1
2286,0
2287,0
2288,1
2289,1
2290,0
2291,0
2292,0
2293,0
2294,0
2295,0
2296,0
2297,0
2298,1
2299,1
2300,1
2301,0
2302,1
2303,0
2304,0
2305,0
2306,0
2307,1
2308,1
2309,0
2310,0
2311,1
2312,0
2313,0
2314,0
2315,1
2316,1
2317,1
2318,0
2319,0
2320,1
2321,0
2322,0
2323,1
2324,1
2325,0
2326,1
2327,1
2328,0
2329,1
2330,1
2331,0
2332,1
2333,0
2334,0
2335,1
2336,1
2337,1
2338,0
2339,1
2340,0
2341,0
2342,0
2343,1
2344,0
2345,1
2346,0
2347,0
2348,1
2349,1
2350,0
2351,0
2352,1
2353,0
2354,0
2355,1
2356,1
2357,1
2358,1
2359,1
2360,1
2361,0
2362,0
2363,1
2364,1
2365,0
2366,1
2367,1
2368,0
2369,1
2370,0
2371,0
2372,0
2373,1
2374,0
2375,0
2376,0
2377,0
2378,0
2379,1
2380,1
2381,1
2382,0
2383,1
2384,1
2385,0
2386,1
2387,0
2388,0
2389,0
2390,0
2391,0
2392,0
2393,1
2394,1
2395,1
2396,1
2397,1
2398,1
2399,0
2400,1
2401,0
2402,1
2403,0
2404,0
2405,1
2406,0
2407,0
2408,0
2409,0
2410,1
2411,0
2412,0
2413,0
2414,1
2415,0
2416,0
2417,1
2418,1
2419,1
2420,1
2421,0
2422,0
2423,0
2424,1
2425,1
2426,0
2427,1
2428,0
2429,0
2430,0
2431,1
2432,0
2433,0
2434,0
2435,1
2436,1
2437,0
2438,0
2439,1
2440,1
2441,1
2442,1
2443,1
2444,0
2445,0
2446,0
2447,0
2448,1
2449,0
2450,1
2451,1
2452,1
2453,0
2454,1
2455,1
2456,0
2457,0
2458,1
2459,1
2460,0
2461,1
2462,0
2463,0
2464,1
2465,1
2466,0
2467,1
2468,1
2469,0
2470,0
2471,0
2472,1
2473,1
2474,0
2475,0
2476,1
2477,1
2478,0
2479,1
2480,0
2481,1
2482,0
2483,1
2484,0
2485,1
2486,0
2487,1
2488,1
2489,0
2490,1
2491,0
2492,0
2493,1
2494,0
2495,1
2496,0
2497,1
2498,1
2499,0
2500,0
2501,1
2502,1
2503,1
2504,0
2505,0
2506,1
2507,1
2508,1
2509,1
2510,1
2511,0
2512,1
2513,1
2514,0
2515,1
2516,1
2517,1
2518,0
2519,1
2520,0
2521,0
2522,0
2523,1
2524,0
2525,1
2526,0
2527,1
2528,1
2529,1
2530,1
2531,1
2532,1
2533,0
2534,1
2535,0
2536,1
2537,0
2538,0
2539,1
2540,0
2541,0
2542,1
2543,0
2544,1
2545,1
2546,0
2547,1
2548,1
2549,1
2550,0
2551,1
2552,0
2553,1
2554,1
2555,1
2556,0
2557,1
2558,1
2559,1
2560,0
2561,0
2562,1
2563,1
2564,0
2565,1
2566,0
2567,1
2568,0
2569,0
2570,1
2571,0
2572,0
2573,1
2574,1
2575,0
2576,1
2577,1
2578,1
2579,0
2580,1
2581,1
2582,0
2583,1
2584,1
2585,1
2586,1
2587,0
2588,1
2589,1
2590,0
2591,1
2592,1
2593,1
2594,0
2595,1
2596,0
2597,0
2598,0
2599,0
2600,1
2601,0
2602,1
2603,1
2604,1
2605,0
2606,1
2607,0
2608,0
2609,0
2610,0
2611,0
2612,0
2613,0
2614,0
2615,1
2616,0
2617,0
2618,1
2619,0
2620,0
2621,0
2622,1
2623,0
2624,0
2625,0
2626,0
2627,1
2628,1
2629,0
2630,1
2631,0
2632,0
2633,1
2634,0
2635,1
2636,0
2637,0
2638,0
2639,1
2640,0
2641,1
2642,1
2643,0
2644,0
2645,1
2646,1
2647,0
2648,0
2649,0
2650,0
2651,0
2652,1
2653,1
2654,1
2655,0
2656,0
2657,1
2658,0
2659,0
2660,1
2661,1
2662,1
2663,0
2664,0
2665,1
2666,0
2667,1
2668,1
2669,1
2670,0
2671,0
2672,1
2673,0
2674,0
2675,1
2676,1
2677,1
2678,0
2679,0
2680,0
2681,0
2682,0
2683,1
2684,0
2685,0
2686,1
2687,1
2688,0
2689,1
2690,0
2691,0
2692,1
2693,0
2694,0
2695,0
2696,1
2697,1
2698,0
2699,1
2700,0
2701,0
2702,0
2703,1
2704,1
2705,1
2706,1
2707,1
2708,1
2709,1
2710,1
2711,0
2712,1
2713,0
2714,1
2715,1
2716,0
2717,1
2718,1
2719,0
2720,0
2721,0
2722,1
2723,1
2724,1
2725,0
2726,1
2727,1
2728,0
2729,0
2730,0
2731,0
2732,1
2733,0
2734,0
2735,0
2736,0
2737,1
2738,1
2739,1
2740,0
2741,1
2742,1
2743,0
2744,0
2745,1
2746,0
2747,1
2748,0
2749,1
2750,0
2751,1
2752,1
2753,0
2754,0
2755,0
2756,1
2757,1
2758,0
2759,1
2760,0
2761,1
2762,0
2763,0
2764,0
2765,0
2766,1
2767,0
2768,0
2769,1
2770,1
2771,1
2772,0
2773,1
2774,0
2775,0
2776,1
2777,0
2778,1
2779,0
2780,0
2781,0
2782,1
2783,0
2784,0
2785,0
2786,0
2787,0
2788,1
2789,1
2790,0
2791,0
2792,0
2793,0
2794,0
2795,0
2796,1
2797,0
2798,0
2799,1
2800,0
2801,0
2802,1
2803,0
2804,1
2805,1
2806,0
2807,0
2808,0
2809,1
2810,1
2811,0
2812,0
2813,0
2814,0
2815,0
2816,1
2817,1
2818,1
2819,1
2820,1
2821,1
2822,0
2823,0
2824,0
2825,1
2826,1
2827,0
2828,1
2829,0
2830,0
2831,1
2832,0
2833,1
2834,1
2835,1
2836,1
2837,1
2838,0
2839,0
2840,1
2841,0
2842,1
2843,1
2844,1
2845,1
2846,1
2847,0
2848,0
2849,1
2850,0
2851,0
2852,0
2853,1
2854,0
2855,0
2856,1
2857,0
2858,1
2859,0
2860,1
2861,1
2862,1
2863,0
2864,1
2865,1
2866,1
2867,1
2868,1
2869,0
2870,1
2871,0
2872,1
2873,0
2874,1
2875,1
2876,0
2877,1
2878,1
2879,0
2880,0
2881,0
2882,0
2883,1
2884,1
2885,1
2886,0
2887,0
2888,0
2889,1
2890,1
2891,0
2892,1
2893,1
2894,0
2895,0
2896,1
2897,1
2898,1
2899,1
2900,0
2901,1
2902,0
2903,1
2904,0
2905,1
2906,0
2907,0
2908,1
2909,0
2910,0
2911,0
2912,0
2913,0
2914,1
2915,0
2916,1
2917,0
2918,0
2919,1
2920,0
2921,1
2922,1
2923,0
2924,1
2925,0
2926,1
2927,0
2928,1
2929,0
2930,0
2931,1
2932,0
2933,0
2934,1
2935,1
2936,1
2937,1
2938,1
2939,1
2940,1
2941,0
2942,0
2943,0
2944,1
2945,1
2946,1
2947,0
2948,0
2949,1
2950,0
2951,0
2952,0
2953,0
2954,0
2955,0
2956,0
2957,0
2958,1
2959,1
2960,0
2961,0
2962,1
2963,0
2964,1
2965,1
2966,0
2967,1
2968,1
2969,1
2970,1
2971,0
2972,1
2973,1
2974,0
2975,0
2976,1
2977,1
2978,0
2979,1
2980,0
2981,1
2982,1
2983,1
2984,1
2985,1
2986,0
2987,0
2988,0
2989,1
2990,0
2991,1
2992,1
2993,0
2994,0
2995,1
2996,1
2997,0
